Grid_ID,Latitude,Longitude,Ship_Count,Density,어선,여객선,화물선,유조선,예인선,수상레저기구,기타선,avg_speed,avg_dir
GR3_F4L21_J,33.925,127.725,2,17.28,0,0,2,0,0,0,0,0.0,0.0
GR3_F4L21_M,33.875,127.625,2,17.27,0,0,2,0,0,0,0,0.0,0.0
GR3_F4L21_R,33.825,127.625,2,7.93,0,0,2,0,0,0,0,19.00853825136612,180.06989981785063
GR3_F4L22_E,33.975,127.975,2,35.72,0,0,0,2,0,0,0,17.17440801457195,165.1653005464481
GR3_F4L22_F,33.925,127.775,2,17.28,0,0,2,0,0,0,0,17.86316029143898,170.04064207650273
GR3_F4L22_K,33.875,127.775,2,35.69,0,0,0,2,0,0,0,17.146402550091075,175.99874772313296
GR3_F4L22_O,33.875,127.975,2,20.09,1,0,1,0,0,0,0,0.0,0.0
GR3_F4L22_X,33.775,127.925,2,20.28,0,0,2,0,0,0,0,0.0,0.0
GR3_F4L23_P,33.575,127.525,2,16.39,0,2,0,0,0,0,0,0.0,0.0
GR3_F4L24_D,33.725,127.925,2,0.25,2,0,0,0,0,0,0,0.0,0.0
GR3_F4L24_I,33.675,127.925,2,8.09,1,0,1,0,0,0,0,15.930327868852459,171.90084244080145
GR3_F4L24_N,33.625,127.925,2,15.92,0,0,2,0,0,0,0,0.0,0.0
GR3_F4L24_P,33.575,127.775,2,20.67,0,0,2,0,0,0,0,0.0,0.0
GR3_F4L24_S,33.575,127.925,2,15.91,0,0,2,0,0,0,0,0.0,0.0
GR3_F4L24_W,33.525,127.875,2,20.66,0,0,2,0,0,0,0,0.0,0.0
GR3_F4L31_K,33.375,127.025,2,0.56,0,0,0,0,0,0,2,0.0,0.0
GR3_F4L31_U,33.275,127.025,2,3.14,0,0,0,2,0,0,0,16.59153005464481,185.60029599271402
GR3_F4L31_X,33.275,127.175,2,41.61,0,2,0,0,0,0,0,0.0,0.0
GR3_F4L32_H,33.425,127.375,2,14.18,0,0,2,0,0,0,0,0.0,0.0
GR3_F4L32_S,33.325,127.425,2,41.63,0,2,0,0,0,0,0,0.0,0.0
GR3_F4L32_T,33.325,127.475,2,41.63,0,2,0,0,0,0,0,0.0,0.0
GR3_F4L32_V,33.275,127.325,2,41.62,0,2,0,0,0,0,0,0.0,0.0
GR3_F4L32_W,33.275,127.375,2,41.62,0,2,0,0,0,0,0,15.750569216757741,197.32673041894353
GR3_F4L34_V,33.025,127.325,2,24.71,0,0,0,2,0,0,0,0.0,0.0
GR3_F4L34_W,33.025,127.375,2,20.73,0,0,2,0,0,0,0,0.0,0.0
GR3_F4L42_H,33.425,127.875,2,11.75,0,0,2,0,0,0,0,0.0,0.0
GR3_F4L44_D,33.225,127.925,2,15.53,0,0,2,0,0,0,0,14.944444444444445,182.10399590163934
GR3_F4M22_G,32.925,124.825,2,4.87,0,0,0,2,0,0,0,0.0,0.0
GR3_F4M44_M,32.125,124.875,2,33.38,0,0,2,0,0,0,0,0.0,0.0
GR3_F4M44_R,32.075,124.875,2,33.36,0,0,2,0,0,0,0,0.0,0.0
GR3_F4M44_W,32.025,124.875,2,33.34,0,0,2,0,0,0,0,0.0,0.0
GR3_F4N11_D,32.975,125.175,2,0.41,0,0,0,0,0,0,2,0.0,0.0
GR3_F4N11_E,32.975,125.225,2,0.41,0,0,0,0,0,0,2,0.0,0.0
GR3_F4N11_H,32.925,125.125,2,0.48,0,0,0,0,0,0,2,0.0,0.0
GR3_F4N11_J,32.925,125.225,2,0.3,0,0,0,0,0,0,2,0.0,0.0
GR3_F4N13_D,32.725,125.175,2,0.36,2,0,0,0,0,0,0,0.0,0.0
GR3_F4N13_S,32.575,125.175,2,0.28,2,0,0,0,0,0,0,0.0,0.0
GR3_F4N14_I,32.675,125.425,2,15.13,0,0,2,0,0,0,0,0.0,0.0
GR3_F4N14_K,32.625,125.275,2,7.86,1,0,1,0,0,0,0,0.0,0.0
GR3_F4N14_P,32.575,125.275,2,15.11,0,0,2,0,0,0,0,0.0,0.0
GR3_F4N14_T,32.575,125.475,2,14.05,0,0,2,0,0,0,0,0.0,0.0
GR3_F4N21_C,32.975,125.625,2,0.69,2,0,0,0,0,0,0,0.0,0.0
GR3_F4N21_F,32.925,125.525,2,13.22,0,0,2,0,0,0,0,0.0,0.0
GR3_F4N21_H,32.925,125.625,2,0.36,2,0,0,0,0,0,0,0.0,0.0
GR3_F4N21_J,32.925,125.725,2,0.71,2,0,0,0,0,0,0,0.0,0.0
GR3_F4N21_N,32.875,125.675,2,0.66,2,0,0,0,0,0,0,0.0,0.0
GR3_F4N21_S,32.825,125.675,2,0.66,2,0,0,0,0,0,0,0.0,0.0
GR3_F4N22_B,32.975,125.825,2,0.86,0,0,0,0,0,0,2,0.0,0.0
GR3_F4N23_L,32.625,125.575,2,14.06,0,0,2,0,0,0,0,0.0,0.0
GR3_F4N23_M,32.625,125.625,2,14.06,0,0,2,0,0,0,0,0.0,0.0
GR3_F4N23_P,32.575,125.525,2,7.05,0,0,1,0,0,0,1,0.0,0.0
GR3_F4N24_W,32.525,125.875,2,7.38,0,0,2,0,0,0,0,0.0,0.0
GR3_F4N24_Y,32.525,125.975,2,10.77,1,0,1,0,0,0,0,0.0,0.0
GR3_F4N31_N,32.375,125.175,2,1.01,2,0,0,0,0,0,0,0.0,0.0
GR3_F4N31_S,32.325,125.175,2,0.6,2,0,0,0,0,0,0,0.0,0.0
GR3_F4N32_C,32.475,125.375,2,0.66,2,0,0,0,0,0,0,0.0,0.0
GR3_F4N32_L,32.375,125.325,2,0.94,2,0,0,0,0,0,0,0.0,0.0
GR3_F4N32_P,32.325,125.275,2,0.45,2,0,0,0,0,0,0,0.0,0.0
GR3_F4N32_S,32.325,125.425,2,4.75,0,0,2,0,0,0,0,0.0,0.0
GR3_F4N33_J,32.175,125.225,2,0.04,1,0,0,0,0,0,1,0.0,0.0
GR3_F4N33_N,32.125,125.175,2,0.35,1,0,0,0,0,0,1,0.0,0.0
GR3_F4N34_C,32.225,125.375,2,0.08,0,0,0,0,0,0,2,0.0,0.0
GR3_F4N41_E,32.475,125.725,2,7.37,0,0,2,0,0,0,0,0.0,0.0
GR3_F4N41_I,32.425,125.675,2,7.37,0,0,2,0,0,0,0,0.0,0.0
GR3_F4N42_B,32.475,125.825,2,7.38,0,0,2,0,0,0,0,0.0,0.0
GR3_F4N42_D,32.475,125.925,2,10.57,0,0,2,0,0,0,0,0.0,0.0
GR3_F4N42_F,32.425,125.775,2,0.04,0,0,0,0,0,0,2,0.0,0.0
GR3_F4N42_P,32.325,125.775,2,1.46,2,0,0,0,0,0,0,0.0,0.0
GR3_F4N42_Q,32.325,125.825,2,0.34,2,0,0,0,0,0,0,0.0,0.0
GR3_F4N43_M,32.125,125.625,2,15.45,1,0,1,0,0,0,0,0.0,0.0
GR3_F4N44_J,32.175,125.975,2,0.26,2,0,0,0,0,0,0,0.0,0.0
GR3_F4N44_Y,32.025,125.975,2,5.26,0,0,0,2,0,0,0,0.0,0.0
GR3_F4O11_B,32.975,126.075,2,0.25,0,0,1,0,0,0,1,0.0,0.0
GR3_F4O11_F,32.925,126.025,2,0.26,0,0,0,0,0,0,2,0.0,0.0
GR3_F4O11_K,32.875,126.025,2,0.33,2,0,0,0,0,0,0,0.0,0.0
GR3_F4O11_L,32.875,126.075,2,0.33,2,0,0,0,0,0,0,0.0,0.0
GR3_F4O11_M,32.875,126.125,2,0.31,1,0,0,0,0,0,1,0.0,0.0
GR3_F4O11_N,32.875,126.175,2,0.25,1,0,0,0,0,0,1,0.0,0.0
GR3_F4O12_B,32.975,126.325,2,0.19,0,0,0,0,0,0,2,0.0,0.0
GR3_F4O12_R,32.825,126.375,2,0.23,1,0,0,0,0,0,1,0.0,0.0
GR3_F4O12_S,32.825,126.425,2,0.26,1,0,0,0,0,0,1,0.0,0.0
GR3_F4O12_V,32.775,126.325,2,0.28,2,0,0,0,0,0,0,0.0,0.0
GR3_F4O12_W,32.775,126.375,2,0.28,2,0,0,0,0,0,0,0.0,0.0
GR3_F4O13_K,32.625,126.025,2,0.2,2,0,0,0,0,0,0,0.0,0.0
GR3_F4O13_Q,32.575,126.075,2,10.58,0,0,2,0,0,0,0,0.0,0.0
GR3_F4O13_R,32.575,126.125,2,10.58,0,0,2,0,0,0,0,0.0,0.0
GR3_F4O14_R,32.575,126.375,2,36.82,0,0,2,0,0,0,0,0.0,0.0
GR3_F4O21_S,32.825,126.675,2,0.59,0,0,0,0,0,0,2,0.0,0.0
GR3_F4O21_T,32.825,126.725,2,0.59,0,0,0,0,0,0,2,0.0,0.0
GR3_F4O22_E,32.975,126.975,2,17.92,0,0,2,0,0,0,0,17.114867941712205,185.66598360655738
GR3_F4O22_F,32.925,126.775,2,0.26,2,0,0,0,0,0,0,0.0,0.0
GR3_F4O22_I,32.925,126.925,2,17.92,0,0,2,0,0,0,0,0.0,0.0
GR3_F4O22_P,32.825,126.775,2,0.42,1,0,0,0,0,0,1,0.0,0.0
GR3_F4O23_K,32.625,126.525,2,14.21,0,0,2,0,0,0,0,0.0,0.0
GR3_F4O23_L,32.625,126.575,2,14.21,0,0,2,0,0,0,0,0.0,0.0
GR3_F4O23_U,32.525,126.525,2,14.19,0,0,2,0,0,0,0,0.0,0.0
GR3_F4O24_I,32.675,126.925,2,13.63,0,0,2,0,0,0,0,0.0,0.0
GR3_F4O31_D,32.475,126.175,2,0.2,0,0,0,0,0,0,2,0.0,0.0
GR3_F4O31_M,32.375,126.125,2,52.58,0,0,2,0,0,0,0,0.0,0.0
GR3_F4O31_Q,32.325,126.075,2,9.92,0,0,2,0,0,0,0,0.0,0.0
GR3_F4O32_A,32.475,126.275,2,11.22,0,0,2,0,0,0,0,0.0,0.0
GR3_F4O33_B,32.225,126.075,2,0.53,2,0,0,0,0,0,0,0.0,0.0
GR3_F4O33_D,32.225,126.175,2,0.48,2,0,0,0,0,0,0,0.0,0.0
GR3_F4O33_M,32.125,126.125,2,5.27,0,0,0,2,0,0,0,0.0,0.0
GR3_F4O33_P,32.075,126.025,2,5.26,0,0,0,2,0,0,0,0.0,0.0
GR3_F4O42_E,32.475,126.975,2,0.57,2,0,0,0,0,0,0,0.0,0.0
GR3_F4O42_Y,32.275,126.975,2,0.66,2,0,0,0,0,0,0,0.0,0.0
GR3_F4O43_H,32.175,126.625,2,3.03,2,0,0,0,0,0,0,0.0,0.0
GR3_F4O43_K,32.125,126.525,2,23.31,0,0,0,2,0,0,0,0.0,0.0
GR3_F4O43_W,32.025,126.625,2,0.35,2,0,0,0,0,0,0,0.0,0.0
GR3_F4O44_E,32.225,126.975,2,0.6,2,0,0,0,0,0,0,0.0,0.0
GR3_F4O44_N,32.125,126.925,2,0.72,2,0,0,0,0,0,0,0.0,0.0
GR3_F4P11_R,32.825,127.125,2,44.27,0,0,2,0,0,0,0,0.0,0.0
GR3_F4P11_Y,32.775,127.225,2,59.74,0,0,2,0,0,0,0,0.0,0.0
GR3_F4P12_A,32.975,127.275,2,36.52,0,0,2,0,0,0,0,0.0,0.0
GR3_F4P12_C,32.975,127.375,2,32.53,0,0,2,0,0,0,0,0.0,0.0
GR3_F4P12_H,32.925,127.375,2,44.32,0,0,2,0,0,0,0,0.0,0.0
GR3_F4P13_G,32.675,127.075,2,0.73,2,0,0,0,0,0,0,0.0,0.0
GR3_F4P13_K,32.625,127.025,2,0.6,2,0,0,0,0,0,0,0.0,0.0
GR3_F4P13_L,32.625,127.075,2,16.44,1,0,1,0,0,0,0,0.0,0.0
GR3_F4P13_O,32.625,127.225,2,0.6,2,0,0,0,0,0,0,0.0,0.0
GR3_F4P14_E,32.725,127.475,2,9.96,0,0,0,2,0,0,0,0.0,0.0
GR3_F4P14_P,32.575,127.275,2,0.73,2,0,0,0,0,0,0,0.0,0.0
GR3_F4P21_N,32.875,127.675,2,8.07,0,0,2,0,0,0,0,0.0,0.0
GR3_F4P21_P,32.825,127.525,2,18.03,0,0,1,1,0,0,0,0.0,0.0
GR3_F4P21_R,32.825,127.625,2,8.07,0,0,2,0,0,0,0,0.0,0.0
GR3_F4P23_D,32.725,127.675,2,33.42,0,0,2,0,0,0,0,0.0,0.0
GR3_F4P24_C,32.725,127.875,2,20.66,0,0,2,0,0,0,0,0.0,0.0
GR3_F4P24_F,32.675,127.775,2,20.29,0,0,2,0,0,0,0,0.0,0.0
GR3_F4P24_H,32.675,127.875,2,20.65,0,0,2,0,0,0,0,0.0,0.0
GR3_F4P31_I,32.425,127.175,2,0.98,2,0,0,0,0,0,0,0.0,0.0
GR3_F4P31_R,32.325,127.125,2,0.9,2,0,0,0,0,0,0,0.0,0.0
GR3_F4P32_U,32.275,127.275,2,0.69,2,0,0,0,0,0,0,0.0,0.0
GR3_F4P33_D,32.225,127.175,2,39.13,0,0,2,0,0,0,0,0.0,0.0
GR3_F4P41_R,32.325,127.625,2,31.86,0,0,0,2,0,0,0,0.0,0.0
GR3_F4P41_W,32.275,127.625,2,31.85,0,0,0,2,0,0,0,0.0,0.0
GR3_F4P43_C,32.225,127.625,2,31.83,0,0,0,2,0,0,0,0.0,0.0
GR3_G1E41_J,38.425,128.725,2,0.45,2,0,0,0,0,0,0,0.0,0.0
GR3_G1E43_Y,38.025,128.725,2,0.04,2,0,0,0,0,0,0,0.0,0.0
GR3_G1F33_F,38.175,129.025,2,0.12,2,0,0,0,0,0,0,0.0,0.0
GR3_G1G44_O,38.125,130.975,2,13.94,0,0,2,0,0,0,0,0.0,0.0
GR3_G1G44_Q,38.075,130.825,2,13.93,0,0,2,0,0,0,0,0.0,0.0
GR3_G1G44_R,38.075,130.875,2,13.93,0,0,2,0,0,0,0,0.0,0.0
GR3_G1H34_W,38.025,131.375,2,31.55,0,0,0,2,0,0,0,0.0,0.0
GR3_G1J13_X,37.525,129.175,2,36.2,0,0,2,0,0,0,0,0.0,0.0
GR3_G1J32_P,37.325,129.275,2,0.1,2,0,0,0,0,0,0,0.0,0.0
GR3_G1J32_Y,37.275,129.475,2,8.15,0,0,2,0,0,0,0,0.0,0.0
GR3_G1J34_B,37.225,129.325,2,0.47,2,0,0,0,0,0,0,0.0,0.0
GR3_G1J42_Y,37.275,129.975,2,1.3,2,0,0,0,0,0,0,0.0,0.0
GR3_G1J43_F,37.175,129.525,2,8.15,0,0,2,0,0,0,0,0.0,0.0
GR3_G1J43_H,37.175,129.625,2,0.14,2,0,0,0,0,0,0,0.0,0.0
GR3_G1J43_U,37.025,129.525,2,5.58,0,0,2,0,0,0,0,0.0,0.0
GR3_G1J44_K,37.125,129.775,2,0.13,0,0,0,0,0,0,2,0.0,0.0
GR3_G1J44_V,37.025,129.825,2,5.49,0,0,2,0,0,0,0,0.0,0.0
GR3_G1K12_Q,37.825,130.325,2,10.46,0,0,2,0,0,0,0,0.0,0.0
GR3_G1K12_U,37.775,130.275,2,0.24,0,0,0,0,0,0,2,0.0,0.0
GR3_G1K13_J,37.675,130.225,2,8.92,0,0,2,0,0,0,0,0.0,0.0
GR3_G1K13_T,37.575,130.225,2,0.3,2,0,0,0,0,0,0,0.0,0.0
GR3_G1K14_A,37.725,130.275,2,10.45,0,0,2,0,0,0,0,0.0,0.0
GR3_G1K14_C,37.725,130.375,2,0.24,0,0,0,0,0,0,2,0.0,0.0
GR3_G1K23_N,37.625,130.675,2,8.67,0,0,2,0,0,0,0,0.0,0.0
GR3_G1K31_J,37.425,130.225,2,13.51,0,0,2,0,0,0,0,0.0,0.0
GR3_G1K31_O,37.375,130.225,2,13.5,0,0,2,0,0,0,0,0.0,0.0
GR3_G1K31_Y,37.275,130.225,2,13.48,0,0,2,0,0,0,0,0.0,0.0
GR3_G1K34_J,37.175,130.475,2,16.62,0,0,2,0,0,0,0,0.0,0.0
GR3_G1K34_L,37.125,130.325,2,12.29,0,0,2,0,0,0,0,0.0,0.0
GR3_G1K34_P,37.075,130.275,2,12.28,0,0,2,0,0,0,0,0.0,0.0
GR3_G1K41_V,37.275,130.575,2,16.65,0,0,2,0,0,0,0,0.0,0.0
GR3_G1K42_D,37.475,130.925,2,0.39,1,0,0,0,0,0,1,0.0,0.0
GR3_G1L12_C,37.975,131.375,2,31.53,0,0,0,2,0,0,0,0.0,0.0
GR3_G1L32_U,37.275,131.275,2,26.01,0,0,0,2,0,0,0,0.0,0.0
GR3_G1L33_J,37.175,131.225,2,25.97,0,0,0,2,0,0,0,0.0,0.0
GR3_G1L33_V,37.025,131.075,2,0.37,0,0,0,0,0,2,0,0.0,0.0
GR3_G1L33_W,37.025,131.125,2,0.37,0,0,0,0,0,2,0,0.0,0.0
GR3_G1L33_X,37.025,131.175,2,0.37,0,0,0,0,0,2,0,0.0,0.0
GR3_G1L33_Y,37.025,131.225,2,0.37,0,0,0,0,0,2,0,0.0,0.0
GR3_G1L34_A,37.225,131.275,2,25.99,0,0,0,2,0,0,0,0.0,0.0
GR3_G1L44_B,37.225,131.825,2,0.18,0,0,0,0,0,0,2,0.0,0.0
GR3_G1L44_C,37.225,131.875,2,0.17,0,0,0,0,0,0,2,0.0,0.0
GR3_G1N12_O,36.875,129.475,2,0.5,1,0,0,1,0,0,0,0.0,0.0
GR3_G1N12_Y,36.775,129.475,2,0.28,2,0,0,0,0,0,0,0.0,0.0
GR3_G1N14_E,36.725,129.475,2,0.09,1,0,0,0,0,0,1,0.0,0.0
GR3_G1N14_S,36.575,129.425,2,0.08,2,0,0,0,0,0,0,0.0,0.0
GR3_G1N21_L,36.875,129.575,2,5.57,0,0,2,0,0,0,0,0.0,0.0
GR3_G1N21_Y,36.775,129.725,2,0.5,1,0,0,0,0,0,1,0.0,0.0
GR3_G1N22_B,36.975,129.825,2,5.48,0,0,2,0,0,0,0,0.0,0.0
GR3_G1N22_S,36.825,129.925,2,1.21,0,0,2,0,0,0,0,0.0,0.0
GR3_G1N22_W,36.775,129.875,2,1.21,0,0,2,0,0,0,0,0.0,0.0
GR3_G1N23_D,36.725,129.675,2,0.2,0,0,0,0,0,0,2,0.0,0.0
GR3_G1N23_E,36.725,129.725,2,0.08,1,0,0,0,0,0,1,0.0,0.0
GR3_G1N23_G,36.675,129.575,2,6.15,0,0,2,0,0,0,0,0.0,0.0
GR3_G1N23_K,36.625,129.525,2,3.12,0,0,2,0,0,0,0,0.0,0.0
GR3_G1N23_L,36.625,129.575,2,6.14,0,0,2,0,0,0,0,0.0,0.0
GR3_G1N23_P,36.575,129.525,2,3.12,0,0,2,0,0,0,0,0.0,0.0
GR3_G1N23_Q,36.575,129.575,2,6.14,0,0,2,0,0,0,0,0.0,0.0
GR3_G1N23_W,36.525,129.625,2,6.13,0,0,2,0,0,0,0,0.0,0.0
GR3_G1N24_C,36.725,129.875,2,1.2,0,0,2,0,0,0,0,0.0,0.0
GR3_G1N24_E,36.725,129.975,2,6.77,0,0,2,0,0,0,0,0.0,0.0
GR3_G1N24_F,36.675,129.775,2,0.07,2,0,0,0,0,0,0,0.0,0.0
GR3_G1N32_D,36.475,129.425,2,0.11,2,0,0,0,0,0,0,0.0,0.0
GR3_G1N34_M,36.125,129.375,2,0.23,2,0,0,0,0,0,0,0.0,0.0
GR3_G1N34_O,36.125,129.475,2,0.05,2,0,0,0,0,0,0,0.0,0.0
GR3_G1N34_T,36.075,129.475,2,9.83,0,0,2,0,0,0,0,0.0,0.0
GR3_G1N41_G,36.425,129.575,2,2.97,0,0,2,0,0,0,0,0.0,0.0
GR3_G1N41_K,36.375,129.525,2,2.97,0,0,2,0,0,0,0,0.0,0.0
GR3_G1N42_N,36.375,129.925,2,0.11,0,0,0,0,0,0,2,0.0,0.0
GR3_G1N42_S,36.325,129.925,2,0.11,0,0,0,0,0,0,2,0.0,0.0
GR3_G1N42_Y,36.275,129.975,2,0.13,0,0,0,0,0,0,2,0.0,0.0
GR3_G1N43_H,36.175,129.625,2,3.55,0,0,2,0,0,0,0,0.0,0.0
GR3_G1N43_K,36.125,129.525,2,7.44,1,0,1,0,0,0,0,2.641848816029144,0.0
GR3_G1N43_P,36.075,129.525,2,0.12,2,0,0,0,0,0,0,0.0,0.0
GR3_G1N43_R,36.075,129.625,2,5.9,0,0,2,0,0,0,0,0.0,0.0
GR3_G1N43_U,36.025,129.525,2,0.1,2,0,0,0,0,0,0,0.0,0.0
GR3_G1N43_X,36.025,129.675,2,5.51,0,0,2,0,0,0,0,0.0,0.0
GR3_G1N43_Y,36.025,129.725,2,8.73,0,0,2,0,0,0,0,0.0,0.0
GR3_G1N44_F,36.175,129.775,2,0.12,0,0,0,0,0,0,2,0.0,0.0
GR3_G1N44_P,36.075,129.775,2,8.74,0,0,2,0,0,0,0,0.0,0.0
GR3_G1N44_Q,36.075,129.825,2,0.12,1,0,0,0,0,0,1,0.0,0.0
GR3_G1N44_U,36.025,129.775,2,4.41,0,0,1,0,0,0,1,0.0,0.0
GR3_G1N44_W,36.025,129.875,2,0.1,2,0,0,0,0,0,0,10.580487249544626,177.71732695810564
GR3_G1O11_U,36.775,130.025,2,6.77,0,0,2,0,0,0,0,0.0,0.0
GR3_G1O22_C,36.975,130.875,2,24.88,0,0,0,2,0,0,0,0.0,0.0
GR3_G1O22_H,36.925,130.875,2,24.87,0,0,0,2,0,0,0,0.0,0.0
GR3_G1O31_H,36.425,130.125,2,12.32,0,0,2,0,0,0,0,0.0,0.0
GR3_G1O31_L,36.375,130.075,2,12.31,0,0,2,0,0,0,0,0.0,0.0
GR3_G1O31_U,36.275,130.025,2,0.13,0,0,0,0,0,0,2,0.0,0.0
GR3_G1O32_W,36.275,130.375,2,14.83,0,0,2,0,0,0,0,0.0,0.0
GR3_G1O34_D,36.225,130.425,2,4.79,0,0,0,2,0,0,0,0.0,0.0
GR3_G1O44_V,36.025,130.825,2,54.85,0,0,2,0,0,0,0,0.0,0.0
GR3_G1O44_W,36.025,130.875,2,54.87,0,0,2,0,0,0,0,0.0,0.0
GR3_G1P24_T,36.575,131.975,2,35.17,0,0,2,0,0,0,0,0.0,0.0
GR3_G2I14_F,37.675,132.275,2,0.26,2,0,0,0,0,0,0,0.0,0.0
GR3_G2I31_N,37.375,132.175,2,0.4,0,0,0,0,0,0,2,0.0,0.0
GR3_G2I41_X,37.275,132.675,2,21.07,0,0,0,2,0,0,0,0.0,0.0
GR3_G2I43_P,37.075,132.525,2,0.3,2,0,0,0,0,0,0,0.0,0.0
GR3_G2I43_Q,37.075,132.575,2,0.3,2,0,0,0,0,0,0,0.0,0.0
GR3_G2I43_R,37.075,132.625,2,0.3,2,0,0,0,0,0,0,0.0,0.0
GR3_G2I43_S,37.075,132.675,2,0.3,2,0,0,0,0,0,0,0.0,0.0
GR3_G2M12_Y,36.775,132.475,2,16.38,0,0,2,0,0,0,0,0.0,0.0
GR3_G2M13_I,36.675,132.175,2,16.51,0,0,2,0,0,0,0,0.0,0.0
GR3_G2M13_L,36.625,132.075,2,35.19,0,0,2,0,0,0,0,0.0,0.0
GR3_G2M14_G,36.675,132.325,2,16.35,0,0,2,0,0,0,0,0.0,0.0
GR3_G3A33_P,35.075,128.025,2,0.03,2,0,0,0,0,0,0,0.0,0.0
GR3_G3A34_Y,35.025,128.475,2,0.04,1,0,0,0,0,0,1,0.0,0.0
GR3_G3A44_M,35.125,128.875,2,0.08,2,0,0,0,0,0,0,0.0,0.0
GR3_G3A44_S,35.075,128.925,2,0.03,2,0,0,0,0,0,0,0.0,0.0
GR3_G3B21_E,35.975,129.725,2,8.72,0,0,2,0,0,0,0,0.0,0.0
GR3_G3B21_G,35.925,129.575,2,0.22,0,0,0,0,0,0,2,0.0,0.0
GR3_G3B21_S,35.825,129.675,2,2.3,0,0,2,0,0,0,0,9.908014571948998,142.51115664845173
GR3_G3B22_A,35.975,129.775,2,4.29,0,0,1,0,0,0,1,0.0,0.0
GR3_G3B22_F,35.925,129.775,2,8.48,0,0,2,0,0,0,0,0.0,0.0
GR3_G3B22_L,35.875,129.825,2,0.0,0,0,0,0,0,0,2,0.0,0.0
GR3_G3B22_M,35.875,129.875,2,0.0,0,0,0,0,0,0,2,13.656876138433516,167.95525956284152
GR3_G3B22_P,35.825,129.775,2,4.28,1,0,1,0,0,0,0,0.0,0.0
GR3_G3B22_Q,35.825,129.825,2,0.0,0,0,0,0,0,0,2,0.0,0.0
GR3_G3B23_G,35.675,129.575,2,2.81,0,0,2,0,0,0,0,0.0,0.0
GR3_G3B23_I,35.675,129.675,2,13.66,0,0,2,0,0,0,0,0.0,0.0
GR3_G3B23_N,35.625,129.675,2,13.65,0,0,2,0,0,0,0,0.0,0.0
GR3_G3B23_U,35.525,129.525,2,1.53,0,0,1,1,0,0,0,0.0,0.0
GR3_G3B24_F,35.675,129.775,2,21.57,0,0,0,2,0,0,0,0.0,0.0
GR3_G3B24_L,35.625,129.825,2,0.0,0,0,0,0,0,0,2,0.0,0.0
GR3_G3B24_Q,35.575,129.825,2,0.0,0,0,0,0,0,0,2,22.012181238615664,143.66290983606558
GR3_G3B24_V,35.525,129.825,2,0.0,0,0,0,0,0,0,2,0.0,0.0
GR3_G3B34_L,35.125,129.325,2,4.08,1,0,1,0,0,0,0,29.159266848816028,123.47575136612022
GR3_G3B43_D,35.225,129.675,2,5.74,0,0,2,0,0,0,0,0.0,0.0
GR3_G3B43_E,35.225,129.725,2,5.74,0,0,2,0,0,0,0,0.0,0.0
GR3_G3B43_G,35.175,129.575,2,5.74,0,0,2,0,0,0,0,0.0,0.0
GR3_G3B43_R,35.075,129.625,2,14.46,0,0,2,0,0,0,0,0.0,0.0
GR3_G3B44_A,35.225,129.775,2,2.99,0,0,1,0,0,0,1,0.0,0.0
GR3_G3C11_C,35.975,130.125,2,0.11,2,0,0,0,0,0,0,0.0,0.0
GR3_G3C11_N,35.875,130.175,2,0.17,2,0,0,0,0,0,0,0.0,0.0
GR3_G3C11_T,35.825,130.225,2,0.14,2,0,0,0,0,0,0,0.0,0.0
GR3_G3C12_I,35.925,130.425,2,0.3,0,0,0,0,0,0,2,0.0,0.0
GR3_G3C12_K,35.875,130.275,2,0.1,2,0,0,0,0,0,0,0.0,0.0
GR3_G3C12_N,35.875,130.425,2,0.2,1,0,0,0,0,0,1,0.0,0.0
GR3_G3C12_S,35.825,130.425,2,0.1,2,0,0,0,0,0,0,0.0,0.0
GR3_G3C12_V,35.775,130.325,2,0.1,0,0,0,0,0,2,0,0.0,0.0
GR3_G3C12_W,35.775,130.375,2,0.1,0,0,0,0,0,2,0,0.0,0.0
GR3_G3C12_X,35.775,130.425,2,0.1,0,0,0,0,0,2,0,0.0,0.0
GR3_G3C12_Y,35.775,130.475,2,0.1,0,0,0,0,0,2,0,0.0,0.0
GR3_G3C13_A,35.725,130.025,2,0.1,2,0,0,0,0,0,0,0.0,0.0
GR3_G3C13_G,35.675,130.075,2,0.1,2,0,0,0,0,0,0,0.0,0.0
GR3_G3C13_L,35.625,130.075,2,0.11,2,0,0,0,0,0,0,0.0,0.0
GR3_G3C13_O,35.625,130.225,2,0.21,0,0,0,0,0,0,2,0.0,0.0
GR3_G3C14_I,35.675,130.425,2,0.12,2,0,0,0,0,0,0,0.0,0.0
GR3_G3C14_X,35.525,130.425,2,17.27,0,0,2,0,0,0,0,0.0,0.0
GR3_G3C21_N,35.875,130.675,2,54.77,0,0,2,0,0,0,0,0.0,0.0
GR3_G3C23_W,35.525,130.625,2,13.63,0,0,0,2,0,0,0,0.0,0.0
GR3_G3C31_D,35.475,130.175,2,0.19,2,0,0,0,0,0,0,0.0,0.0
GR3_G3C31_S,35.325,130.175,2,0.6,2,0,0,0,0,0,0,0.0,0.0
GR3_G3C32_C,35.475,130.375,2,17.26,0,0,2,0,0,0,0,0.0,0.0
GR3_G3C32_D,35.475,130.425,2,8.72,1,0,1,0,0,0,0,0.0,0.0
GR3_G3C32_G,35.425,130.325,2,0.17,0,0,0,0,0,0,2,0.0,0.0
